Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
,,,Instituto de Ciência e Inovação para a Bio-Sustentabilidade*pt,https://ror.org/04xhqj302,https://ror.org/037wpkx04,University of Minho,Parent,Production
,,,University of Minho,https://ror.org/037wpkx04,https://ror.org/04xhqj302,Instituto de Ciência e Inovação para a Bio-Sustentabilidade*pt,Child,Release
,,,Hospital Santa Maria Maior EPE*pt,https://ror.org/01ba0qf36,https://ror.org/020j5zv28,Serviço Nacional de Saúde,Parent,Production
,,,Serviço Nacional de Saúde,https://ror.org/020j5zv28,https://ror.org/01ba0qf36,Hospital Santa Maria Maior EPE*pt,Child,Release
,,,Centro de Investigação em Psicologia Aplicada Capacidades e Inclusão*pt,https://ror.org/015h41091,https://ror.org/019yg0716,ISPA - Instituto Universitário,Parent,Production
,,,ISPA - Instituto Universitário,https://ror.org/019yg0716,https://ror.org/015h41091,Centro de Investigação em Psicologia Aplicada Capacidades e Inclusão*pt,Child,Release
,,,Laboratório de Águas do Litoral Alentejano (Portugal)*pt,https://ror.org/01yjw7g33,https://ror.org/03jpkw355,Instituto de Soldadura e Qualidade,Parent,Production
,,,Instituto de Soldadura e Qualidade,https://ror.org/03jpkw355,https://ror.org/01yjw7g33,Laboratório de Águas do Litoral Alentejano (Portugal)*pt,Child,Release
,,,Centro de Estudos das Migrações e das Relações Interculturais*pt,https://ror.org/029frk090,https://ror.org/02rv3w387,Universidade Aberta,Parent,Production
,,,Universidade Aberta,https://ror.org/02rv3w387,https://ror.org/029frk090,Centro de Estudos das Migrações e das Relações Interculturais*pt,Child,Release
,,,Centro de Estudos Globais*pt,https://ror.org/03k0aef63,https://ror.org/02rv3w387,Universidade Aberta,Parent,Production
,,,Universidade Aberta,https://ror.org/02rv3w387,https://ror.org/03k0aef63,Centro de Estudos Globais*pt,Child,Release
,,,Unidade Móvel de Investigação em Estudos do Local*pt,https://ror.org/009gp5h03,https://ror.org/02rv3w387,Universidade Aberta,Parent,Production
,,,Universidade Aberta,https://ror.org/02rv3w387,https://ror.org/009gp5h03,Unidade Móvel de Investigação em Estudos do Local*pt,Child,Release
,,,Observatório de Relações Exteriores*pt,https://ror.org/05w0yf696,https://ror.org/01ryrwk91,Autonomous University of Lisbon,Parent,Production
,,,Autonomous University of Lisbon,https://ror.org/01ryrwk91,https://ror.org/05w0yf696,Observatório de Relações Exteriores*pt,Child,Release
,,,Centro de Estudos de Gestão e Economia Aplicada*pt,https://ror.org/04871v221,https://ror.org/03b9snr86,Universidade Católica Portuguesa,Parent,Production
,,,Universidade Católica Portuguesa,https://ror.org/03b9snr86,https://ror.org/04871v221,Centro de Estudos de Gestão e Economia Aplicada*pt,Child,Release
,,,Centro de Estudos de Religiões e Culturas Cardeal Höffner*pt,https://ror.org/0497rkw71,https://ror.org/03b9snr86,Universidade Católica Portuguesa,Parent,Production
,,,Universidade Católica Portuguesa,https://ror.org/03b9snr86,https://ror.org/0497rkw71,Centro de Estudos de Religiões e Culturas Cardeal Höffner*pt,Child,Release
,,,Centro de Ética Económica e Empresarial*pt,https://ror.org/04rnk9665,https://ror.org/03b9snr86,Universidade Católica Portuguesa,Parent,Production
,,,Universidade Católica Portuguesa,https://ror.org/03b9snr86,https://ror.org/04rnk9665,Centro de Ética Económica e Empresarial*pt,Child,Release
,,,Centro de Investigação Interdisciplinar em Saúde Centro Regional de Viseu*pt,https://ror.org/016z31q49,https://ror.org/03b9snr86,Universidade Católica Portuguesa,Parent,Production
,,,Universidade Católica Portuguesa,https://ror.org/03b9snr86,https://ror.org/016z31q49,Centro de Investigação Interdisciplinar em Saúde Centro Regional de Viseu*pt,Child,Release
,,,Centro de Investigação Interdisciplinar em Saúde Centro Regional do Porto*pt,https://ror.org/05acdb150,https://ror.org/03b9snr86,Universidade Católica Portuguesa,Parent,Production
,,,Universidade Católica Portuguesa,https://ror.org/03b9snr86,https://ror.org/05acdb150,Centro de Investigação Interdisciplinar em Saúde Centro Regional do Porto*pt,Child,Release
,,,Unidade de Investigação em Gestão e Economia*pt,https://ror.org/03wcn8b34,https://ror.org/03b9snr86,Universidade Católica Portuguesa,Parent,Production
,,,Universidade Católica Portuguesa,https://ror.org/03b9snr86,https://ror.org/03wcn8b34,Unidade de Investigação em Gestão e Economia*pt,Child,Release
,,,Centro de Tecnologia da Linguagem Humana e Bioinformática*pt,https://ror.org/0525jbb43,https://ror.org/03nf36p02,University of Beira Interior,Parent,Production
,,,University of Beira Interior,https://ror.org/03nf36p02,https://ror.org/0525jbb43,Centro de Tecnologia da Linguagem Humana e Bioinformática*pt,Child,Release
,,,Centro de Ciências Matemáticas*pt,https://ror.org/04ycf0k71,https://ror.org/0442zbe52,Universidade da Madeira,Parent,Production
