Issue # from Github,Issue URL,Issue title from Github,Name of org in Record ID,Record ID,Related ID,Name of org in Related ID,Relationship of Related ID to Record ID,Current location of Related ID
7652,https://github.com/ror-community/ror-updates/issues/7652,Modify the information in an existing ROR record: Congressionally Directed Medical Research Programs https://ror.org/03g2zjp07,Congressionally Directed Medical Research Programs,https://ror.org/03g2zjp07,https://ror.org/03cd02q50,United States Army Medical Research and Development Command,Parent,Release
7652,https://github.com/ror-community/ror-updates/issues/7652,Modify the information in an existing ROR record: Congressionally Directed Medical Research Programs https://ror.org/03g2zjp07,United States Army Medical Research and Development Command,https://ror.org/03cd02q50,https://ror.org/03g2zjp07,Congressionally Directed Medical Research Programs,Child,Release
7687,https://github.com/ror-community/ror-updates/issues/7687,Modify the information in an existing ROR record: CHI Health - https://ror.org/05kph6k12,CHI Health,https://ror.org/05kph6k12,https://ror.org/00znk2w36,CHI Health St. Francis,Child,Production
7687,https://github.com/ror-community/ror-updates/issues/7687,Modify the information in an existing ROR record: CHI Health - https://ror.org/05kph6k12,CHI Health St. Francis,https://ror.org/00znk2w36,https://ror.org/05kph6k12,CHI Health,Parent,Release
7687,https://github.com/ror-community/ror-updates/issues/7687,Modify the information in an existing ROR record: CHI Health - https://ror.org/05kph6k12,CHI Health,https://ror.org/05kph6k12,https://ror.org/02kms8a74,CHI Health Good Samaritan,Child,Production
7687,https://github.com/ror-community/ror-updates/issues/7687,Modify the information in an existing ROR record: CHI Health - https://ror.org/05kph6k12,CHI Health Good Samaritan,https://ror.org/02kms8a74,https://ror.org/05kph6k12,CHI Health,Parent,Release
7689,https://github.com/ror-community/ror-updates/issues/7689,Modify the information in an existing ROR record: Immanuel Medical Center - https://ror.org/05n9txz34,Immanuel Medical Center,https://ror.org/05n9txz34,https://ror.org/05kph6k12,CHI Health,Parent,Release
7689,https://github.com/ror-community/ror-updates/issues/7689,Modify the information in an existing ROR record: Immanuel Medical Center - https://ror.org/05n9txz34,CHI Health,https://ror.org/05kph6k12,https://ror.org/05n9txz34,Immanuel Medical Center,Child,Release
7690,https://github.com/ror-community/ror-updates/issues/7690,Modify the information in an existing ROR record: Nebraska Heart Institute Heart Hospital - https://ror.org/01srwze89,Nebraska Heart Institute Heart Hospital,https://ror.org/01srwze89,https://ror.org/05kph6k12,CHI Health,Parent,Release
7690,https://github.com/ror-community/ror-updates/issues/7690,Modify the information in an existing ROR record: Nebraska Heart Institute Heart Hospital - https://ror.org/01srwze89,CHI Health,https://ror.org/05kph6k12,https://ror.org/01srwze89,Nebraska Heart Institute Heart Hospital,Child,Release
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,CHI Franciscan Health,https://ror.org/02r1wpw81,https://ror.org/011kd6273,Catholic Health Initiatives,Parent,Production
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,Catholic Health Initiatives,https://ror.org/011kd6273,https://ror.org/02r1wpw81,CHI Franciscan Health,Child,Release
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,CHI Franciscan Health,https://ror.org/02r1wpw81,https://ror.org/05658wt11,Virginia Mason Bainbridge Island Medical Center,Child,Production
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,Virginia Mason Bainbridge Island Medical Center,https://ror.org/05658wt11,https://ror.org/02r1wpw81,CHI Franciscan Health,Parent,Release
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,CHI Franciscan Health,https://ror.org/02r1wpw81,https://ror.org/03try4356,Virginia Mason Federal Way Medical Center,Child,Production
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,Virginia Mason Federal Way Medical Center,https://ror.org/03try4356,https://ror.org/02r1wpw81,CHI Franciscan Health,Parent,Release
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,CHI Franciscan Health,https://ror.org/02r1wpw81,https://ror.org/02exrkh26,Virginia Mason Institute,Child,Production
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,Virginia Mason Institute,https://ror.org/02exrkh26,https://ror.org/02r1wpw81,CHI Franciscan Health,Parent,Release
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,CHI Franciscan Health,https://ror.org/02r1wpw81,https://ror.org/05fb1yp60,Virginia Mason Lynnwood Medical Center,Child,Production
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,Virginia Mason Lynnwood Medical Center,https://ror.org/05fb1yp60,https://ror.org/02r1wpw81,CHI Franciscan Health,Parent,Release
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,CHI Franciscan Health,https://ror.org/02r1wpw81,https://ror.org/00cm2cb35,Virginia Mason Medical Center,Child,Release
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,Virginia Mason Medical Center,https://ror.org/00cm2cb35,https://ror.org/02r1wpw81,CHI Franciscan Health,Parent,Release
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,CHI Franciscan Health,https://ror.org/02r1wpw81,https://ror.org/04yghvt66,Virginia Mason Memorial,Child,Release
7691,https://github.com/ror-community/ror-updates/issues/7691,Modify the information in an existing ROR record: CHI Franciscan Health - https://ror.org/02r1wpw81,Virginia Mason Memorial,https://ror.org/04yghvt66,https://ror.org/02r1wpw81,CHI Franciscan Health,Parent,Release
7693,https://github.com/ror-community/ror-updates/issues/7693,Modify the information in an existing ROR record: St. Clare Hospital - https://ror.org/05516t795,St. Clare Hospital,https://ror.org/05516t795,https://ror.org/02r1wpw81,Virginia Mason Franciscan Health,Parent,Release
7693,https://github.com/ror-community/ror-updates/issues/7693,Modify the information in an existing ROR record: St. Clare Hospital - https://ror.org/05516t795,Virginia Mason Franciscan Health,https://ror.org/02r1wpw81,https://ror.org/05516t795,St. Clare Hospital,Child,Release
7694,https://github.com/ror-community/ror-updates/issues/7694,Modify the information in an existing ROR record: St. Joseph Medical Center - https://ror.org/02wyf1c22,St. Joseph Medical Center,https://ror.org/02wyf1c22,https://ror.org/02r1wpw81,Virginia Mason Franciscan Health,Parent,Release
7694,https://github.com/ror-community/ror-updates/issues/7694,Modify the information in an existing ROR record: St. Joseph Medical Center - https://ror.org/02wyf1c22,Virginia Mason Franciscan Health,https://ror.org/02r1wpw81,https://ror.org/02wyf1c22,St. Joseph Medical Center,Child,Release
7695,https://github.com/ror-community/ror-updates/issues/7695,Modify the information in an existing ROR record: St. Elizabeth Hospital - https://ror.org/056q8ze52,St. Elizabeth Hospital,https://ror.org/056q8ze52,https://ror.org/02r1wpw81,Virginia Mason Franciscan Health,Parent,Release
7695,https://github.com/ror-community/ror-updates/issues/7695,Modify the information in an existing ROR record: St. Elizabeth Hospital - https://ror.org/056q8ze52,Virginia Mason Franciscan Health,https://ror.org/02r1wpw81,https://ror.org/056q8ze52,St. Elizabeth Hospital,Child,Release
7734,https://github.com/ror-community/ror-updates/issues/7734,Modify the information in an existing ROR record: Oak Ridge National Laboratory - https://ror.org/01qz5mb56,Oak Ridge National Laboratory,https://ror.org/01qz5mb56,https://ror.org/04nza6677,UT-Battelle,Parent,Release
7734,https://github.com/ror-community/ror-updates/issues/7734,Modify the information in an existing ROR record: Oak Ridge National Laboratory - https://ror.org/01qz5mb56,UT-Battelle,https://ror.org/04nza6677,https://ror.org/01qz5mb56,Oak Ridge National Laboratory,Child,Release
7746,https://github.com/ror-community/ror-updates/issues/7746,Modify the information in an existing ROR record: National Engineering School of Sfax - https://ror.org/00n6tay20,National Engineering School of Sfax,https://ror.org/00n6tay20,https://ror.org/04d4sd432,University of Sfax,Parent,Release
7746,https://github.com/ror-community/ror-updates/issues/7746,Modify the information in an existing ROR record: National Engineering School of Sfax - https://ror.org/00n6tay20,University of Sfax,https://ror.org/04d4sd432,https://ror.org/00n6tay20,National Engineering School of Sfax,Child,Release
7762,https://github.com/ror-community/ror-updates/issues/7762,Modify the information in an existing ROR record: Centre de Recerca en Sanitat Animal - https://ror.org/011jtr847,Centre de Recerca en Sanitat Animal,https://ror.org/011jtr847,https://ror.org/012zh9h13,Institute of Agrifood Research and Technology,Parent,Production
7762,https://github.com/ror-community/ror-updates/issues/7762,Modify the information in an existing ROR record: Centre de Recerca en Sanitat Animal - https://ror.org/011jtr847,Institute of Agrifood Research and Technology,https://ror.org/012zh9h13,https://ror.org/011jtr847,Centre de Recerca en Sanitat Animal,Child,Release
7778,https://github.com/ror-community/ror-updates/issues/7778,"Modify the information in an existing ROR record: 
Brain Institute of Rio Grande do Sul – PUCRS https://ror.org/007j2dm88
",Brain Institute of Rio Grande do Sul – PUCRS,https://ror.org/007j2dm88,https://ror.org/025vmq686,Pontifícia Universidade Católica do Rio Grande do Sul,Parent,Production
7778,https://github.com/ror-community/ror-updates/issues/7778,"Modify the information in an existing ROR record: 
Brain Institute of Rio Grande do Sul – PUCRS https://ror.org/007j2dm88
",Pontifícia Universidade Católica do Rio Grande do Sul,https://ror.org/025vmq686,https://ror.org/007j2dm88,Brain Institute of Rio Grande do Sul – PUCRS,Child,Release
7779,https://github.com/ror-community/ror-updates/issues/7779,"Modify the information in an existing ROR record: 
Governo do Estado do Rio Grande do Sul https://ror.org/00jdxsj17
",Governo do Estado do Rio Grande do Sul,https://ror.org/00jdxsj17,https://ror.org/03cwacq26,Museu de Ciências Naturais da Fundação Zoobotânica do Rio Grande do Sul,Child,Production
7779,https://github.com/ror-community/ror-updates/issues/7779,"Modify the information in an existing ROR record: 
Governo do Estado do Rio Grande do Sul https://ror.org/00jdxsj17
",Museu de Ciências Naturais da Fundação Zoobotânica do Rio Grande do Sul,https://ror.org/03cwacq26,https://ror.org/00jdxsj17,Governo do Estado do Rio Grande do Sul,Parent,Release
7779,https://github.com/ror-community/ror-updates/issues/7779,"Modify the information in an existing ROR record: 
Governo do Estado do Rio Grande do Sul https://ror.org/00jdxsj17
",Governo do Estado do Rio Grande do Sul,https://ror.org/00jdxsj17,https://ror.org/05k49za97,Fundação de Amparo à Pesquisa do Estado do Rio Grande do Sul,Child,Production
7779,https://github.com/ror-community/ror-updates/issues/7779,"Modify the information in an existing ROR record: 
Governo do Estado do Rio Grande do Sul https://ror.org/00jdxsj17
",Fundação de Amparo à Pesquisa do Estado do Rio Grande do Sul,https://ror.org/05k49za97,https://ror.org/00jdxsj17,Governo do Estado do Rio Grande do Sul,Parent,Release
